path	fitness
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18828907.166010067
25,20,14,13,23,3,29,28,33,32,27,24,30,31,16,15,12,10,11,8,9,7,0,4,5,6,2,22,21,17,18,1,19,26	18726524.34753096
25,20,14,13,23,3,29,28,33,32,27,24,30,31,16,15,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18632239.394431543
25,20,14,13,23,3,29,28,33,32,27,24,30,31,16,15,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18632239.394431543
25,20,14,13,23,3,29,28,33,32,27,24,30,31,16,15,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18632239.394431543
25,20,14,13,23,3,29,28,33,32,27,24,30,31,16,15,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18632239.394431543
25,20,14,13,23,3,29,28,33,32,27,24,30,31,16,15,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18632239.394431543
25,20,14,13,23,3,29,28,33,32,27,24,30,31,16,15,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18632239.394431543
25,20,14,13,23,3,29,28,33,32,27,24,30,31,16,15,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18632239.394431543
25,20,14,13,23,3,29,28,33,32,27,24,30,31,16,15,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18632239.394431543
25,20,14,13,23,3,29,28,33,32,27,24,30,31,16,15,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18632239.394431543
25,20,14,13,23,3,29,28,33,32,27,24,30,31,16,15,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18632239.394431543
25,20,14,13,23,3,29,28,33,32,27,24,30,31,16,15,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18632239.394431543
25,20,14,13,23,3,29,28,33,32,27,24,30,31,16,15,12,22,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18632239.394431543
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,12,14,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18620865.272611998
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,12,14,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18620865.272611998
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,12,14,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18620865.272611998
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,12,14,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18620865.272611998
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,12,14,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18620865.272611998
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,12,14,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18620865.272611998
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,13,23,3,29,28,33,32,27,24,30,31,16,15,14,12,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	18035241.436862156
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,21,17,18,1,19,26	17831251.22006905
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17796360.571715392
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17796360.571715392
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17796360.571715392
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17796360.571715392
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17796360.571715392
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17796360.571715392
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17796360.571715392
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17796360.571715392
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,14,13,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17796360.571715392
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
25,20,22,12,23,3,29,28,33,32,27,24,30,31,16,15,13,14,11,8,9,7,0,4,5,6,2,10,17,21,18,1,19,26	17415290.40886367
